Date,Open,Close,OC Return,OC Return Sq,RV Daily,RQ Daily,FSI US,FSI Vol
2013-08-26,166.79,165.99,-0.004807990510953578,2.3116772753419647e-05,1.8948927821147002e-05,1.1902104668867186e-09,-1.042,-0.655
2013-08-27,164.36,163.34,-0.006225226085079392,3.875343981035289e-05,3.649692165879249e-05,8.902088511176913e-10,-0.938,-0.446
2013-08-28,163.26,163.92,0.004034481907434327,1.6277044261414924e-05,2.3390476550344736e-05,6.171116691767624e-10,-0.934,-0.36
2013-08-29,163.55,164.17,0.003783722322033711,1.4316554610256178e-05,2.898799164846829e-05,1.1602538984572132e-09,-0.902,-0.382
2013-08-30,164.51,163.56,-0.005791463134887427,3.35410452427601e-05,4.870070876465261e-05,4.65596195700933e-09,-0.876,-0.3
2013-09-03,165.26,164.39,-0.00527833775161925,2.7860849420168955e-05,3.807118918884579e-05,1.7781184463857094e-09,-0.883,-0.231
2013-09-04,164.43,165.76,0.008056011344983332,6.489931879050016e-05,2.225118031585616e-05,7.869761389129451e-10,-0.961,-0.314
2013-09-05,165.85,165.92,0.00042197908815569195,1.7806635084070924e-07,1.2912211560948045e-05,3.1629809191060953e-10,-0.965,-0.286
2013-09-06,166.51,165.98,-0.00318806850672345,1.016378080356189e-05,6.556152173592615e-05,1.6358119798347172e-08,-0.98,-0.388
2013-09-09,166.44,167.64,0.007183938942130118,5.16089787242536e-05,1.3516108639538598e-05,1.8669050798727056e-10,-1.027,-0.493
2013-09-10,168.64,168.89,0.00148135007683241,2.194398050131387e-06,1.1308648591768905e-05,1.509298751014188e-10,-1.105,-0.587
2013-09-11,168.64,169.4,0.004496516864956633,2.021866391683943e-05,1.3318877817232467e-05,3.524469224188393e-10,-1.145,-0.688
2013-09-12,169.35,168.94,-0.002423956964430091,5.875567365409142e-06,1.6150410960163394e-05,2.1346281127170301e-10,-1.139,-0.705
2013-09-13,169.14,169.35,0.0012408049097046223,1.5395968239470958e-06,8.273144276424519e-06,1.416550034229053e-10,-1.14,-0.766
2013-09-16,171.16,170.31,-0.0049784856978715136,2.478531984391121e-05,1.740198531318053e-05,3.756072586547313e-10,-1.168,-0.778
2013-09-17,170.46,171.05,0.0034552463294621563,1.1938727197261704e-05,4.684468575435331e-06,3.261758941809784e-11,-1.193,-0.81
2013-09-18,171.01,173.1,0.012147427857201201,0.00014756000354590777,8.639282134674459e-05,5.2495634581788357e-08,-1.281,-0.921
2013-09-19,173.52,172.81,-0.004100141452718703,1.6811159932302233e-05,1.497163797723277e-05,1.7141495918727103e-10,-1.331,-1.021
2013-09-20,172.33,170.7,-0.009503613493090946,9.031866942606029e-05,1.694596492788111e-05,2.637634373835598e-10,-1.318,-1.019
2013-09-23,170.5,169.94,-0.0032898631481762166,1.0823199533727927e-05,2.183945160419278e-05,4.4757932450403053e-10,-1.272,-1.007
2013-09-24,169.91,169.53,-0.002238982787805619,5.013043924089822e-06,1.9232680511750495e-05,4.325592949107837e-10,-1.271,-1.024
2013-09-25,169.63,169.08,-0.003247618809042226,1.0547027928844846e-05,3.055750064770173e-05,1.332682673357669e-09,-1.296,-1.036
2013-09-26,169.32,169.66,0.002006018726865766,4.0241111325361484e-06,2.8042538778288704e-05,1.0587291427354811e-09,-1.287,-1.055
2013-09-27,168.83,168.94,0.0006513308102482436,4.242318243786335e-07,1.52508973051175e-05,1.6718353258752388e-10,-1.228,-1.027
2013-09-30,167.48,168.01,0.003159560290368518,9.982821228473593e-06,3.165172858748428e-05,8.489522480420476e-10,-1.091,-0.874
